date,idoc_id,pollex_id,error_message,process,query,mockups
2024-02-03 00:00:00,57901405,96543,Storage location 0685 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 57901405
Pollex ID: 96543
Description: Storage location 0685 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-02-03 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0105, Location 0105\n0013, Location 0013\n0048, Location 0048\n0132, Location 0132\n0092, Location 0092\n""}, ""STORAGE_LOCATION_ID"": ""0685"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0685 not available in plant 1540""}"
2024-02-07 00:00:00,52605926,49170,System status CLSD is active (ORD WM9071950028 ),5.0,"Error Message:
IDoc ID: 52605926
Pollex ID: 49170
Description: System status CLSD is active (ORD WM9071950028 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-02-07 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-02-07 00:00:00,52611188,49171,System status CLSD is active (ORD WM9072250001 ),5.0,"Error Message:
IDoc ID: 52611188
Pollex ID: 49171
Description: System status CLSD is active (ORD WM9072250001 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-02-07 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-02-23 00:00:00,52911577,49802,System status CLSD is active (ORD IB9232350031 ),5.0,"Error Message:
IDoc ID: 52911577
Pollex ID: 49802
Description: System status CLSD is active (ORD IB9232350031 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-02-23 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-02-27 00:00:00,52968146,49931,System status CLSD is active (ORD IB8992300500 ),5.0,"Error Message:
IDoc ID: 52968146
Pollex ID: 49931
Description: System status CLSD is active (ORD IB8992300500 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-02-27 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-02-27 00:00:00,52977665,49945,System status CLSD is active (ORD IB4141004100 ),5.0,"Error Message:
IDoc ID: 52977665
Pollex ID: 49945
Description: System status CLSD is active (ORD IB4141004100 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-02-27 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-04 00:00:00,53113139,50126,Batch 256164071 of material 3012391 already locked by WF-BATCH,8.0,"Error Message:
IDoc ID: 53113139
Pollex ID: 50126
Description: Batch 256164071 of material 3012391 already locked by WF-BATCH","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-04 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-04 00:00:00,53113136,50122,Batch 256164207 of material 3012391 already locked by WF-BATCH,8.0,"Error Message:
IDoc ID: 53113136
Pollex ID: 50122
Description: Batch 256164207 of material 3012391 already locked by WF-BATCH","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-04 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-07 00:00:00,53186367,50305,Material 11008408 1540 0043 is not available,2.0,"Error Message:
IDoc ID: 53186367
Pollex ID: 50305
Description: Material 11008408 1540 0043 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-07 00:00:00"", ""IDOC_VALUES"": {""53186367"": {""E1EDL24"": {""LGORT"": ""0043""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0027"": ""Material, Description\n02003, Material 02003\n07452, Material 07452\n01503, Material 01503\n03477, Material 03477\n09785, Material 09785\n"", ""0177"": ""Material, Description\n09252, Material 09252\n03364, Material 03364\n01126, Material 01126\n09082, Material 09082\n03396, Material 03396\n"", ""0096"": ""Material, Description\n09766, Material 09766\n00048, Material 00048\n04544, Material 04544\n02372, Material 02372\n02131, Material 02131\n"", ""0141"": ""Material, Description\n02161, Material 02161\n00245, Material 00245\n05871, Material 05871\n03900, Material 03900\n09649, Material 09649\n"", ""0167"": ""Material, Description\n02078, Material 02078\n06899, Material 06899\n08621, Material 08621\n01864, Material 01864\n01043, Material 01043\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0027, Location 0027\n0177, Location 0177\n0096, Location 0096\n0141, Location 0141\n0167, Location 0167\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0027, Location 0027\n0177, Location 0177\n0096, Location 0096\n0141, Location 0141\n0167, Location 0167\n""}, ""STORAGE_LOCATION_ID"": ""0043"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0027"": ""Location 0027:\nMaterial, Description\n02003, Material 02003\n07452, Material 07452\n01503, Material 01503\n03477, Material 03477\n09785, Material 09785\n"", ""0177"": ""Location 0177:\nMaterial, Description\n09252, Material 09252\n03364, Material 03364\n01126, Material 01126\n09082, Material 09082\n03396, Material 03396\n"", ""0096"": ""Location 0096:\nMaterial, Description\n09766, Material 09766\n00048, Material 00048\n04544, Material 04544\n02372, Material 02372\n02131, Material 02131\n"", ""0141"": ""Location 0141:\nMaterial, Description\n02161, Material 02161\n00245, Material 00245\n05871, Material 05871\n03900, Material 03900\n09649, Material 09649\n"", ""0167"": ""Location 0167:\nMaterial, Description\n02078, Material 02078\n06899, Material 06899\n08621, Material 08621\n01864, Material 01864\n01043, Material 01043\n"", ""0043"": ""Location 0043:\nMaterial, Description\n02078, Material 02078\n06899, Material 06899\n08621, Material 08621\n01864, Material 01864\n01043, Material 01043\n""}}}"
2024-03-07 00:00:00,53186560,50340,Storage location 0104 is not allowed (Check your entry),1.0,"Error Message:
IDoc ID: 53186560
Pollex ID: 50340
Description: Storage location 0104 is not allowed (Check your entry)","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-07 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0027, Location 0027\n0115, Location 0115\n0128, Location 0128\n0056, Location 0056\n0157, Location 0157\n0104, Location 0104\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0027, Location 0027\n0115, Location 0115\n0128, Location 0128\n0056, Location 0056\n0157, Location 0157\n""}, ""STORAGE_LOCATION_ID"": ""0104"", ""STORAGE_LOCATION_INFO"": ""Error: Storage location 0104 not available in plant 1540""}"
2024-03-14 00:00:00,53350061,50545,Material 11001424 1540 0001 is not available,2.0,"Error Message:
IDoc ID: 53350061
Pollex ID: 50545
Description: Material 11001424 1540 0001 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-14 00:00:00"", ""IDOC_VALUES"": {""53350061"": {""E1EDL24"": {""LGORT"": ""0001""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0079"": ""Material, Description\n01770, Material 01770\n08034, Material 08034\n07269, Material 07269\n01206, Material 01206\n01325, Material 01325\n"", ""0119"": ""Material, Description\n04507, Material 04507\n09592, Material 09592\n08986, Material 08986\n05329, Material 05329\n06242, Material 06242\n"", ""0166"": ""Material, Description\n09921, Material 09921\n07050, Material 07050\n01626, Material 01626\n01876, Material 01876\n09035, Material 09035\n"", ""0009"": ""Material, Description\n05555, Material 05555\n07432, Material 07432\n06534, Material 06534\n06817, Material 06817\n01559, Material 01559\n"", ""0017"": ""Material, Description\n02502, Material 02502\n07772, Material 07772\n01101, Material 01101\n01496, Material 01496\n01400, Material 01400\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0079, Location 0079\n0119, Location 0119\n0166, Location 0166\n0009, Location 0009\n0017, Location 0017\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0079, Location 0079\n0119, Location 0119\n0166, Location 0166\n0009, Location 0009\n0017, Location 0017\n""}, ""STORAGE_LOCATION_ID"": ""0001"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0079"": ""Location 0079:\nMaterial, Description\n01770, Material 01770\n08034, Material 08034\n07269, Material 07269\n01206, Material 01206\n01325, Material 01325\n"", ""0119"": ""Location 0119:\nMaterial, Description\n04507, Material 04507\n09592, Material 09592\n08986, Material 08986\n05329, Material 05329\n06242, Material 06242\n"", ""0166"": ""Location 0166:\nMaterial, Description\n09921, Material 09921\n07050, Material 07050\n01626, Material 01626\n01876, Material 01876\n09035, Material 09035\n"", ""0009"": ""Location 0009:\nMaterial, Description\n05555, Material 05555\n07432, Material 07432\n06534, Material 06534\n06817, Material 06817\n01559, Material 01559\n"", ""0017"": ""Location 0017:\nMaterial, Description\n02502, Material 02502\n07772, Material 07772\n01101, Material 01101\n01496, Material 01496\n01400, Material 01400\n"", ""0001"": ""Location 0001:\nMaterial, Description\n02502, Material 02502\n07772, Material 07772\n01101, Material 01101\n01496, Material 01496\n01400, Material 01400\n""}}}"
2024-03-14 00:00:00,53350060,50544,System status CRTD is active (ORD IB4189920000 ),5.0,"Error Message:
IDoc ID: 53350060
Pollex ID: 50544
Description: System status CRTD is active (ORD IB4189920000 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {""IW33"": {""ORDER_NUMBER"": {""IB4189920000"": {""PERSON_RESPONSIBLE"": ""00000001""}}}}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""PUSER002"": {""PUSER_ID"": {""00000001"": ""person.responsible@company.com""}}}}, ""CURRENT_DATE"": ""2024-03-14 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-14 00:00:00,53350059,50543,System status CRTD is active (ORD IB4189720000 ),5.0,"Error Message:
IDoc ID: 53350059
Pollex ID: 50543
Description: System status CRTD is active (ORD IB4189720000 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {""IW33"": {""ORDER_NUMBER"": {""IB4189720000"": {""PERSON_RESPONSIBLE"": ""00000001""}}}}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""PUSER002"": {""PUSER_ID"": {""00000001"": ""person.responsible@company.com""}}}}, ""CURRENT_DATE"": ""2024-03-14 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-14 00:00:00,53350058,50542,System status CRTD is active (ORD IB4201820000 ),5.0,"Error Message:
IDoc ID: 53350058
Pollex ID: 50542
Description: System status CRTD is active (ORD IB4201820000 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {""IW33"": {""ORDER_NUMBER"": {""IB4201820000"": {""PERSON_RESPONSIBLE"": ""00000001""}}}}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""PUSER002"": {""PUSER_ID"": {""00000001"": ""person.responsible@company.com""}}}}, ""CURRENT_DATE"": ""2024-03-14 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-14 01:34:57,53350059,50543,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-03-14 01:34:57
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4189720000

Dear Person responsible for the order IB4189720000,

Error Message:
IDoc ID: 53350059
Pollex ID: 50543
Description: System status CRTD is active (ORD IB4189720000 )

Please release the order IB4189720000. Answer this email when you have released the order.",7.0,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-03-14 01:34:57
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4189720000

Dear Person responsible for the order IB4189720000,

Error Message:
IDoc ID: 53350059
Pollex ID: 50543
Description: System status CRTD is active (ORD IB4189720000 )

Please release the order IB4189720000. Answer this email when you have released the order.","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-14 01:34:57"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-14 07:40:51,53350060,50544,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-03-14 07:40:51
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4189920000

Dear Person responsible for the order IB4189920000,

Error Message:
IDoc ID: 53350060
Pollex ID: 50544
Description: System status CRTD is active (ORD IB4189920000 )

Please release the order IB4189920000. Answer this email when you have released the order.",7.0,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-03-14 07:40:51
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4189920000

Dear Person responsible for the order IB4189920000,

Error Message:
IDoc ID: 53350060
Pollex ID: 50544
Description: System status CRTD is active (ORD IB4189920000 )

Please release the order IB4189920000. Answer this email when you have released the order.","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-14 07:40:51"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-14 13:29:00,53350058,50542,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-03-14 13:29:00
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4201820000

Dear Person responsible for the order IB4201820000,

Error Message:
IDoc ID: 53350058
Pollex ID: 50542
Description: System status CRTD is active (ORD IB4201820000 )

Please release the order IB4201820000. Answer this email when you have released the order.",7.0,"Your order has been released.

From: Employee 1 <employee.1@company.com>
Date: 2024-03-14 13:29:00
To: LLM Agent <llm.agent@company.com>
Subject: Release Order IB4201820000

Dear Person responsible for the order IB4201820000,

Error Message:
IDoc ID: 53350058
Pollex ID: 50542
Description: System status CRTD is active (ORD IB4201820000 )

Please release the order IB4201820000. Answer this email when you have released the order.","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-14 13:29:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-15 00:00:00,89983471,65435,G/L account 746127 is locked for posting in company code 0015,3.0,"Error Message:
IDoc ID: 89983471
Pollex ID: 65435
Description: G/L account 746127 is locked for posting in company code 0015","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-15 00:00:00"", ""IDOC_VALUES"": {""89983471"": {""EDI_DC40"": {""CREDAT"": ""2024-03-15 00:00:00""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-19 00:00:00,53483671,50683,System status CLSD is active (ORD IB4127605023 ),5.0,"Error Message:
IDoc ID: 53483671
Pollex ID: 50683
Description: System status CLSD is active (ORD IB4127605023 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-19 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-03-22 00:00:00,53567859,50860,Material 22010050 1540 0103 is not available,2.0,"Error Message:
IDoc ID: 53567859
Pollex ID: 50860
Description: Material 22010050 1540 0103 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-22 00:00:00"", ""IDOC_VALUES"": {""53567859"": {""E1EDL24"": {""LGORT"": ""0103""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0153"": ""Material, Description\n06043, Material 06043\n04705, Material 04705\n01259, Material 01259\n01481, Material 01481\n09735, Material 09735\n"", ""0016"": ""Material, Description\n00674, Material 00674\n07370, Material 07370\n09368, Material 09368\n03086, Material 03086\n05269, Material 05269\n"", ""0092"": ""Material, Description\n07383, Material 07383\n01697, Material 01697\n05628, Material 05628\n01383, Material 01383\n08268, Material 08268\n"", ""0131"": ""Material, Description\n08588, Material 08588\n08566, Material 08566\n09993, Material 09993\n02602, Material 02602\n05964, Material 05964\n"", ""0020"": ""Material, Description\n09797, Material 09797\n00859, Material 00859\n05484, Material 05484\n01081, Material 01081\n05403, Material 05403\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0153, Location 0153\n0016, Location 0016\n0092, Location 0092\n0131, Location 0131\n0020, Location 0020\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0153, Location 0153\n0016, Location 0016\n0092, Location 0092\n0131, Location 0131\n0020, Location 0020\n""}, ""STORAGE_LOCATION_ID"": ""0103"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0153"": ""Location 0153:\nMaterial, Description\n06043, Material 06043\n04705, Material 04705\n01259, Material 01259\n01481, Material 01481\n09735, Material 09735\n"", ""0016"": ""Location 0016:\nMaterial, Description\n00674, Material 00674\n07370, Material 07370\n09368, Material 09368\n03086, Material 03086\n05269, Material 05269\n"", ""0092"": ""Location 0092:\nMaterial, Description\n07383, Material 07383\n01697, Material 01697\n05628, Material 05628\n01383, Material 01383\n08268, Material 08268\n"", ""0131"": ""Location 0131:\nMaterial, Description\n08588, Material 08588\n08566, Material 08566\n09993, Material 09993\n02602, Material 02602\n05964, Material 05964\n"", ""0020"": ""Location 0020:\nMaterial, Description\n09797, Material 09797\n00859, Material 00859\n05484, Material 05484\n01081, Material 01081\n05403, Material 05403\n"", ""0103"": ""Location 0103:\nMaterial, Description\n09797, Material 09797\n00859, Material 00859\n05484, Material 05484\n01081, Material 01081\n05403, Material 05403\n""}}}"
2024-03-28 00:00:00,53653038,,Material 11008182 1540 0043 is not available,2.0,"Error Message:
IDoc ID: 53653038
Pollex ID: 
Description: Material 11008182 1540 0043 is not available","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-03-28 00:00:00"", ""IDOC_VALUES"": {""53653038"": {""E1EDL24"": {""LGORT"": ""0043""}}}, ""MATERIALS_IN_STORAGE_LOCATION"": {""0187"": ""Material, Description\n05084, Material 05084\n06423, Material 06423\n02114, Material 02114\n09751, Material 09751\n01390, Material 01390\n"", ""0170"": ""Material, Description\n08626, Material 08626\n01533, Material 01533\n06939, Material 06939\n08333, Material 08333\n05930, Material 05930\n"", ""0156"": ""Material, Description\n05600, Material 05600\n07969, Material 07969\n03147, Material 03147\n03713, Material 03713\n02255, Material 02255\n"", ""0040"": ""Material, Description\n08845, Material 08845\n08628, Material 08628\n00620, Material 00620\n05519, Material 05519\n02149, Material 02149\n"", ""0087"": ""Material, Description\n02714, Material 02714\n07172, Material 07172\n00717, Material 00717\n06733, Material 06733\n05970, Material 05970\n""}, ""POLLEX_STORAGE_LOCATIONS"": ""ID, Description\n0187, Location 0187\n0170, Location 0170\n0156, Location 0156\n0040, Location 0040\n0087, Location 0087\n"", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n0187, Location 0187\n0170, Location 0170\n0156, Location 0156\n0040, Location 0040\n0087, Location 0087\n""}, ""STORAGE_LOCATION_ID"": ""0043"", ""STORAGE_LOCATION_INFO"": {""1540"": {""0187"": ""Location 0187:\nMaterial, Description\n05084, Material 05084\n06423, Material 06423\n02114, Material 02114\n09751, Material 09751\n01390, Material 01390\n"", ""0170"": ""Location 0170:\nMaterial, Description\n08626, Material 08626\n01533, Material 01533\n06939, Material 06939\n08333, Material 08333\n05930, Material 05930\n"", ""0156"": ""Location 0156:\nMaterial, Description\n05600, Material 05600\n07969, Material 07969\n03147, Material 03147\n03713, Material 03713\n02255, Material 02255\n"", ""0040"": ""Location 0040:\nMaterial, Description\n08845, Material 08845\n08628, Material 08628\n00620, Material 00620\n05519, Material 05519\n02149, Material 02149\n"", ""0087"": ""Location 0087:\nMaterial, Description\n02714, Material 02714\n07172, Material 07172\n00717, Material 00717\n06733, Material 06733\n05970, Material 05970\n"", ""0043"": ""Location 0043:\nMaterial, Description\n02714, Material 02714\n07172, Material 07172\n00717, Material 00717\n06733, Material 06733\n05970, Material 05970\n""}}}"
2024-04-03 00:00:00,53715284,51135,System status CLSD is active (ORD IB5031269500 ),5.0,"Error Message:
IDoc ID: 53715284
Pollex ID: 51135
Description: System status CLSD is active (ORD IB5031269500 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-04-03 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-04-08 00:00:00,53791553,51264,System status CLSD is active (ORD IB4141004000 ),5.0,"Error Message:
IDoc ID: 53791553
Pollex ID: 51264
Description: System status CLSD is active (ORD IB4141004000 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-04-08 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-05-28 00:00:00,54837206,53026,System status CLSD is active (ORD IB9132250008 ),5.0,"Error Message:
IDoc ID: 54837206
Pollex ID: 53026
Description: System status CLSD is active (ORD IB9132250008 )","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {}, ""CURRENT_DATE"": ""2024-05-28 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
2024-06-14 00:00:00,15264790,67762,G/L account 904508 is not provided for in company code 0090,4.0,"Error Message:
IDoc ID: 15264790
Pollex ID: 67762
Description: G/L account 904508 is not provided for in company code 0090","{""RULE_BASE"": """", ""RPA_FIELD_VALUE"": {}, ""RFC_READ_TABLE"": {""RFC_READ_TABLE"": {""GLACCOUNT_SCREEN_KEY"": {""SAKNR"": {""904508"": ""SAKNR,BURKS\n904508,0043\n904508,0015""}}}}, ""CURRENT_DATE"": ""2024-06-14 00:00:00"", ""IDOC_VALUES"": {}, ""MATERIALS_IN_STORAGE_LOCATION"": {}, ""POLLEX_STORAGE_LOCATIONS"": """", ""STORAGE_LOCATIONS_IN_PLANT"": {""1540"": ""ID, Description\n""}, ""STORAGE_LOCATION_ID"": """", ""STORAGE_LOCATION_INFO"": {}}"
